
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 20-Feb-2024 at 12:40:50.

 
 
 
      Time        ANCHTEN1        ANCHTEN2        ANCHTEN3        FAIRTEN1        FAIRTEN2        FAIRTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   57.8625   2.5697625E+06   1.0168576E+06   1.0132985E+06   3.6591765E+06   2.1001948E+06   2.0929118E+06
   57.8750   2.5697660E+06   1.0170234E+06   1.0132919E+06   3.6591132E+06   2.1004062E+06   2.0928414E+06
   57.8875   2.5697660E+06   1.0171879E+06   1.0132812E+06   3.6590468E+06   2.1006132E+06   2.0927706E+06
   57.9000   2.5697622E+06   1.0173511E+06   1.0132662E+06   3.6589768E+06   2.1008155E+06   2.0926996E+06
   57.9125   2.5697545E+06   1.0175126E+06   1.0132471E+06   3.6589040E+06   2.1010122E+06   2.0926281E+06
   57.9250   2.5697428E+06   1.0176726E+06   1.0132236E+06   3.6588280E+06   2.1012030E+06   2.0925561E+06
   57.9375   2.5697270E+06   1.0178307E+06   1.0131957E+06   3.6587498E+06   2.1013872E+06   2.0924838E+06
   57.9500   2.5697068E+06   1.0179869E+06   1.0131634E+06   3.6586688E+06   2.1015648E+06   2.0924106E+06
   57.9625   2.5696820E+06   1.0181409E+06   1.0131269E+06   3.6585858E+06   2.1017348E+06   2.0923369E+06
   57.9750   2.5696525E+06   1.0182926E+06   1.0130859E+06   3.6585010E+06   2.1018972E+06   2.0922622E+06
   57.9875   2.5696182E+06   1.0184418E+06   1.0130407E+06   3.6584145E+06   2.1020515E+06   2.0921868E+06
   58.0000   2.5695790E+06   1.0185880E+06   1.0129911E+06   3.6583268E+06   2.1021975E+06   2.0921101E+06
   58.0125   2.5695348E+06   1.0187312E+06   1.0129374E+06   3.6582382E+06   2.1023345E+06   2.0920324E+06
   58.0250   2.5694850E+06   1.0188709E+06   1.0128796E+06   3.6581490E+06   2.1024628E+06   2.0919534E+06
   58.0375   2.5694300E+06   1.0190069E+06   1.0128177E+06   3.6580595E+06   2.1025820E+06   2.0918729E+06
   58.0500   2.5693695E+06   1.0191388E+06   1.0127519E+06   3.6579700E+06   2.1026915E+06   2.0917909E+06
   58.0625   2.5693035E+06   1.0192663E+06   1.0126822E+06   3.6578810E+06   2.1027918E+06   2.0917074E+06
   58.0750   2.5692315E+06   1.0193890E+06   1.0126089E+06   3.6577928E+06   2.1028825E+06   2.0916221E+06
   58.0875   2.5691538E+06   1.0195065E+06   1.0125319E+06   3.6577052E+06   2.1029638E+06   2.0915352E+06
   58.1000   2.5690702E+06   1.0196186E+06   1.0124517E+06   3.6576190E+06   2.1030352E+06   2.0914466E+06
   58.1125   2.5689808E+06   1.0197247E+06   1.0123681E+06   3.6575342E+06   2.1030972E+06   2.0913562E+06
   58.1250   2.5688852E+06   1.0198245E+06   1.0122816E+06   3.6574512E+06   2.1031498E+06   2.0912641E+06
   58.1375   2.5687838E+06   1.0199178E+06   1.0121921E+06   3.6573702E+06   2.1031932E+06   2.0911704E+06
   58.1500   2.5686762E+06   1.0200039E+06   1.0120998E+06   3.6572912E+06   2.1032272E+06   2.0910750E+06
   58.1625   2.5685628E+06   1.0200829E+06   1.0120051E+06   3.6572145E+06   2.1032528E+06   2.0909782E+06
   58.1750   2.5684432E+06   1.0201541E+06   1.0119079E+06   3.6571402E+06   2.1032692E+06   2.0908801E+06
   58.1875   2.5683180E+06   1.0202173E+06   1.0118086E+06   3.6570685E+06   2.1032775E+06   2.0907809E+06
   58.2000   2.5681868E+06   1.0202723E+06   1.0117074E+06   3.6569992E+06   2.1032778E+06   2.0906806E+06
   58.2125   2.5680500E+06   1.0203187E+06   1.0116042E+06   3.6569325E+06   2.1032702E+06   2.0905796E+06
   58.2250   2.5679078E+06   1.0203562E+06   1.0114995E+06   3.6568682E+06   2.1032552E+06   2.0904782E+06
   58.2375   2.5677602E+06   1.0203847E+06   1.0113932E+06   3.6568065E+06   2.1032332E+06   2.0903769E+06
   58.2500   2.5676078E+06   1.0204038E+06   1.0112858E+06   3.6567472E+06   2.1032040E+06   2.0902754E+06
   58.2625   2.5674502E+06   1.0204134E+06   1.0111770E+06   3.6566902E+06   2.1031688E+06   2.0901745E+06
   58.2750   2.5672885E+06   1.0204134E+06   1.0110673E+06   3.6566358E+06   2.1031270E+06   2.0900745E+06
   58.2875   2.5671225E+06   1.0204034E+06   1.0109567E+06   3.6565832E+06   2.1030795E+06   2.0899756E+06
   58.3000   2.5669530E+06   1.0203835E+06   1.0108453E+06   3.6565330E+06   2.1030262E+06   2.0898782E+06
   58.3125   2.5667800E+06   1.0203535E+06   1.0107332E+06   3.6564845E+06   2.1029675E+06   2.0897829E+06
   58.3250   2.5666042E+06   1.0203133E+06   1.0106208E+06   3.6564378E+06   2.1029038E+06   2.0896898E+06
   58.3375   2.5664260E+06   1.0202629E+06   1.0105078E+06   3.6563925E+06   2.1028348E+06   2.0895994E+06
   58.3500   2.5662462E+06   1.0202022E+06   1.0103945E+06   3.6563488E+06   2.1027610E+06   2.0895119E+06
   58.3625   2.5660650E+06   1.0201314E+06   1.0102809E+06   3.6563062E+06   2.1026828E+06   2.0894279E+06
   58.3750   2.5658832E+06   1.0200503E+06   1.0101673E+06   3.6562650E+06   2.1025995E+06   2.0893476E+06
   58.3875   2.5657012E+06   1.0199591E+06   1.0100537E+06   3.6562242E+06   2.1025118E+06   2.0892712E+06
   58.4000   2.5655198E+06   1.0198579E+06   1.0099401E+06   3.6561845E+06   2.1024195E+06   2.0891994E+06
   58.4125   2.5653395E+06   1.0197467E+06   1.0098268E+06   3.6561452E+06   2.1023225E+06   2.0891321E+06
   58.4250   2.5651608E+06   1.0196259E+06   1.0097138E+06   3.6561062E+06   2.1022210E+06   2.0890699E+06
   58.4375   2.5649842E+06   1.0194954E+06   1.0096013E+06   3.6560675E+06   2.1021148E+06   2.0890128E+06
   58.4500   2.5648108E+06   1.0193558E+06   1.0094895E+06   3.6560288E+06   2.1020040E+06   2.0889611E+06
   58.4625   2.5646405E+06   1.0192071E+06   1.0093785E+06   3.6559898E+06   2.1018882E+06   2.0889152E+06
   58.4750   2.5644745E+06   1.0190498E+06   1.0092686E+06   3.6559508E+06   2.1017678E+06   2.0888752E+06
   58.4875   2.5643128E+06   1.0188841E+06   1.0091600E+06   3.6559110E+06   2.1016420E+06   2.0888415E+06
   58.5000   2.5641560E+06   1.0187105E+06   1.0090529E+06   3.6558710E+06   2.1015115E+06   2.0888139E+06
   58.5125   2.5640048E+06   1.0185294E+06   1.0089476E+06   3.6558302E+06   2.1013758E+06   2.0887928E+06
   58.5250   2.5638590E+06   1.0183411E+06   1.0088444E+06   3.6557885E+06   2.1012348E+06   2.0887782E+06
   58.5375   2.5637195E+06   1.0181463E+06   1.0087437E+06   3.6557462E+06   2.1010888E+06   2.0887704E+06
   58.5500   2.5635865E+06   1.0179454E+06   1.0086458E+06   3.6557028E+06   2.1009372E+06   2.0887694E+06
   58.5625   2.5634602E+06   1.0177390E+06   1.0085510E+06   3.6556582E+06   2.1007805E+06   2.0887752E+06
   58.5750   2.5633410E+06   1.0175275E+06   1.0084598E+06   3.6556130E+06   2.1006185E+06   2.0887879E+06
   58.5875   2.5632288E+06   1.0173116E+06   1.0083724E+06   3.6555665E+06   2.1004512E+06   2.0888076E+06
   58.6000   2.5631238E+06   1.0170918E+06   1.0082895E+06   3.6555190E+06   2.1002790E+06   2.0888342E+06
   58.6125   2.5630260E+06   1.0168686E+06   1.0082114E+06   3.6554708E+06   2.1001015E+06   2.0888679E+06
   58.6250   2.5629358E+06   1.0166426E+06   1.0081385E+06   3.6554215E+06   2.0999192E+06   2.0889085E+06
   58.6375   2.5628530E+06   1.0164144E+06   1.0080712E+06   3.6553715E+06   2.0997320E+06   2.0889560E+06
   58.6500   2.5627775E+06   1.0161844E+06   1.0080101E+06   3.6553210E+06   2.0995405E+06   2.0890102E+06
   58.6625   2.5627095E+06   1.0159534E+06   1.0079556E+06   3.6552702E+06   2.0993442E+06   2.0890712E+06
   58.6750   2.5626490E+06   1.0157216E+06   1.0079079E+06   3.6552195E+06   2.0991440E+06   2.0891389E+06
   58.6875   2.5625955E+06   1.0154896E+06   1.0078677E+06   3.6551690E+06   2.0989400E+06   2.0892131E+06
   58.7000   2.5625492E+06   1.0152578E+06   1.0078352E+06   3.6551188E+06   2.0987322E+06   2.0892936E+06
   58.7125   2.5625102E+06   1.0150266E+06   1.0078109E+06   3.6550698E+06   2.0985215E+06   2.0893804E+06
   58.7250   2.5624780E+06   1.0147964E+06   1.0077949E+06   3.6550220E+06   2.0983075E+06   2.0894730E+06
   58.7375   2.5624528E+06   1.0145676E+06   1.0077878E+06   3.6549758E+06   2.0980912E+06   2.0895716E+06
   58.7500   2.5624340E+06   1.0143406E+06   1.0077898E+06   3.6549318E+06   2.0978725E+06   2.0896756E+06
   58.7625   2.5624220E+06   1.0141155E+06   1.0078010E+06   3.6548905E+06   2.0976520E+06   2.0897851E+06
   58.7750   2.5624162E+06   1.0138927E+06   1.0078218E+06   3.6548522E+06   2.0974300E+06   2.0898998E+06
   58.7875   2.5624170E+06   1.0136723E+06   1.0078523E+06   3.6548178E+06   2.0972070E+06   2.0900192E+06
   58.8000   2.5624240E+06   1.0134547E+06   1.0078928E+06   3.6547870E+06   2.0969835E+06   2.0901434E+06
   58.8125   2.5624370E+06   1.0132400E+06   1.0079431E+06   3.6547610E+06   2.0967601E+06   2.0902720E+06
   58.8250   2.5624560E+06   1.0130283E+06   1.0080037E+06   3.6547398E+06   2.0965369E+06   2.0904046E+06
   58.8375   2.5624808E+06   1.0128199E+06   1.0080744E+06   3.6547238E+06   2.0963145E+06   2.0905412E+06
   58.8500   2.5625110E+06   1.0126149E+06   1.0081552E+06   3.6547138E+06   2.0960936E+06   2.0906816E+06
   58.8625   2.5625470E+06   1.0124134E+06   1.0082464E+06   3.6547098E+06   2.0958746E+06   2.0908254E+06
   58.8750   2.5625882E+06   1.0122156E+06   1.0083477E+06   3.6547120E+06   2.0956581E+06   2.0909726E+06
   58.8875   2.5626350E+06   1.0120216E+06   1.0084591E+06   3.6547210E+06   2.0954445E+06   2.0911229E+06
   58.9000   2.5626868E+06   1.0118316E+06   1.0085807E+06   3.6547368E+06   2.0952342E+06   2.0912761E+06
   58.9125   2.5627435E+06   1.0116458E+06   1.0087122E+06   3.6547592E+06   2.0950281E+06   2.0914321E+06
   58.9250   2.5628050E+06   1.0114642E+06   1.0088536E+06   3.6547890E+06   2.0948265E+06   2.0915910E+06
   58.9375   2.5628712E+06   1.0112872E+06   1.0090047E+06   3.6548255E+06   2.0946298E+06   2.0917525E+06
   58.9500   2.5629420E+06   1.0111149E+06   1.0091654E+06   3.6548692E+06   2.0944385E+06   2.0919166E+06
   58.9625   2.5630172E+06   1.0109475E+06   1.0093354E+06   3.6549198E+06   2.0942534E+06   2.0920834E+06
   58.9750   2.5630968E+06   1.0107852E+06   1.0095147E+06   3.6549768E+06   2.0940745E+06   2.0922526E+06
   58.9875   2.5631805E+06   1.0106282E+06   1.0097029E+06   3.6550402E+06   2.0939025E+06   2.0924245E+06
   59.0000   2.5632680E+06   1.0104768E+06   1.0098999E+06   3.6551098E+06   2.0937379E+06   2.0925989E+06
   59.0125   2.5633595E+06   1.0103312E+06   1.0101052E+06   3.6551852E+06   2.0935808E+06   2.0927758E+06
   59.0250   2.5634550E+06   1.0101918E+06   1.0103189E+06   3.6552660E+06   2.0934318E+06   2.0929552E+06
   59.0375   2.5635540E+06   1.0100587E+06   1.0105403E+06   3.6553518E+06   2.0932909E+06   2.0931371E+06
   59.0500   2.5636565E+06   1.0099321E+06   1.0107693E+06   3.6554422E+06   2.0931589E+06   2.0933216E+06
   59.0625   2.5637628E+06   1.0098124E+06   1.0110056E+06   3.6555368E+06   2.0930356E+06   2.0935085E+06
   59.0750   2.5638722E+06   1.0096999E+06   1.0112486E+06   3.6556348E+06   2.0929215E+06   2.0936978E+06
   59.0875   2.5639852E+06   1.0095948E+06   1.0114981E+06   3.6557360E+06   2.0928168E+06   2.0938894E+06
   59.1000   2.5641018E+06   1.0094972E+06   1.0117536E+06   3.6558398E+06   2.0927212E+06   2.0940830E+06
   59.1125   2.5642215E+06   1.0094074E+06   1.0120146E+06   3.6559455E+06   2.0926352E+06   2.0942788E+06
   59.1250   2.5643448E+06   1.0093258E+06   1.0122808E+06   3.6560528E+06   2.0925586E+06   2.0944764E+06
   59.1375   2.5644712E+06   1.0092525E+06   1.0125516E+06   3.6561615E+06   2.0924916E+06   2.0946758E+06
   59.1500   2.5646010E+06   1.0091876E+06   1.0128266E+06   3.6562705E+06   2.0924340E+06   2.0948765E+06
   59.1625   2.5647342E+06   1.0091315E+06   1.0131052E+06   3.6563798E+06   2.0923856E+06   2.0950786E+06
   59.1750   2.5648708E+06   1.0090842E+06   1.0133871E+06   3.6564888E+06   2.0923465E+06   2.0952816E+06
   59.1875   2.5650105E+06   1.0090459E+06   1.0136714E+06   3.6565970E+06   2.0923162E+06   2.0954852E+06
   59.2000   2.5651538E+06   1.0090169E+06   1.0139578E+06   3.6567045E+06   2.0922949E+06   2.0956894E+06
   59.2125   2.5653000E+06   1.0089972E+06   1.0142458E+06   3.6568100E+06   2.0922820E+06   2.0958932E+06
   59.2250   2.5654498E+06   1.0089869E+06   1.0145347E+06   3.6569140E+06   2.0922775E+06   2.0960969E+06
   59.2375   2.5656025E+06   1.0089862E+06   1.0148241E+06   3.6570158E+06   2.0922810E+06   2.0962996E+06
   59.2500   2.5657580E+06   1.0089952E+06   1.0151134E+06   3.6571152E+06   2.0922922E+06   2.0965014E+06
   59.2625   2.5659165E+06   1.0090140E+06   1.0154021E+06   3.6572115E+06   2.0923111E+06   2.0967014E+06
   59.2750   2.5660778E+06   1.0090426E+06   1.0156898E+06   3.6573052E+06   2.0923372E+06   2.0968995E+06
   59.2875   2.5662412E+06   1.0090811E+06   1.0159759E+06   3.6573955E+06   2.0923702E+06   2.0970951E+06
   59.3000   2.5664068E+06   1.0091294E+06   1.0162600E+06   3.6574822E+06   2.0924100E+06   2.0972880E+06
   59.3125   2.5665742E+06   1.0091876E+06   1.0165416E+06   3.6575652E+06   2.0924562E+06   2.0974775E+06
   59.3250   2.5667430E+06   1.0092558E+06   1.0168204E+06   3.6576445E+06   2.0925088E+06   2.0976635E+06
   59.3375   2.5669130E+06   1.0093337E+06   1.0170959E+06   3.6577195E+06   2.0925672E+06   2.0978452E+06
   59.3500   2.5670838E+06   1.0094215E+06   1.0173677E+06   3.6577902E+06   2.0926315E+06   2.0980225E+06
   59.3625   2.5672545E+06   1.0095190E+06   1.0176355E+06   3.6578565E+06   2.0927015E+06   2.0981950E+06
   59.3750   2.5674250E+06   1.0096262E+06   1.0178989E+06   3.6579185E+06   2.0927770E+06   2.0983625E+06
   59.3875   2.5675948E+06   1.0097429E+06   1.0181574E+06   3.6579755E+06   2.0928578E+06   2.0985240E+06
   59.4000   2.5677630E+06   1.0098689E+06   1.0184109E+06   3.6580280E+06   2.0929439E+06   2.0986798E+06
   59.4125   2.5679295E+06   1.0100042E+06   1.0186589E+06   3.6580758E+06   2.0930351E+06   2.0988290E+06
   59.4250   2.5680935E+06   1.0101486E+06   1.0189011E+06   3.6581182E+06   2.0931316E+06   2.0989718E+06
   59.4375   2.5682542E+06   1.0103017E+06   1.0191370E+06   3.6581560E+06   2.0932331E+06   2.0991072E+06
   59.4500   2.5684115E+06   1.0104634E+06   1.0193664E+06   3.6581888E+06   2.0933399E+06   2.0992355E+06
   59.4625   2.5685645E+06   1.0106334E+06   1.0195889E+06   3.6582165E+06   2.0934515E+06   2.0993562E+06
   59.4750   2.5687128E+06   1.0108114E+06   1.0198040E+06   3.6582395E+06   2.0935682E+06   2.0994690E+06
   59.4875   2.5688555E+06   1.0109972E+06   1.0200114E+06   3.6582572E+06   2.0936899E+06   2.0995735E+06
   59.5000   2.5689922E+06   1.0111901E+06   1.0202108E+06   3.6582702E+06   2.0938166E+06   2.0996695E+06
   59.5125   2.5691228E+06   1.0113901E+06   1.0204015E+06   3.6582782E+06   2.0939482E+06   2.0997565E+06
   59.5250   2.5692462E+06   1.0115964E+06   1.0205834E+06   3.6582818E+06   2.0940850E+06   2.0998350E+06
   59.5375   2.5693622E+06   1.0118088E+06   1.0207560E+06   3.6582805E+06   2.0942264E+06   2.0999040E+06
   59.5500   2.5694702E+06   1.0120268E+06   1.0209188E+06   3.6582748E+06   2.0943728E+06   2.0999638E+06
   59.5625   2.5695700E+06   1.0122498E+06   1.0210714E+06   3.6582645E+06   2.0945238E+06   2.1000138E+06
   59.5750   2.5696610E+06   1.0124773E+06   1.0212135E+06   3.6582500E+06   2.0946796E+06   2.1000545E+06
   59.5875   2.5697428E+06   1.0127088E+06   1.0213445E+06   3.6582315E+06   2.0948400E+06   2.1000850E+06
   59.6000   2.5698152E+06   1.0129438E+06   1.0214642E+06   3.6582088E+06   2.0950049E+06   2.1001058E+06
   59.6125   2.5698778E+06   1.0131817E+06   1.0215720E+06   3.6581820E+06   2.0951740E+06   2.1001165E+06
   59.6250   2.5699300E+06   1.0134219E+06   1.0216677E+06   3.6581515E+06   2.0953475E+06   2.1001172E+06
   59.6375   2.5699720E+06   1.0136641E+06   1.0217508E+06   3.6581172E+06   2.0955249E+06   2.1001078E+06
   59.6500   2.5700032E+06   1.0139074E+06   1.0218211E+06   3.6580792E+06   2.0957062E+06   2.1000885E+06
   59.6625   2.5700235E+06   1.0141515E+06   1.0218782E+06   3.6580378E+06   2.0958912E+06   2.1000590E+06
   59.6750   2.5700328E+06   1.0143959E+06   1.0219218E+06   3.6579925E+06   2.0960796E+06   2.1000198E+06
   59.6875   2.5700305E+06   1.0146399E+06   1.0219516E+06   3.6579438E+06   2.0962714E+06   2.0999705E+06
   59.7000   2.5700168E+06   1.0148834E+06   1.0219676E+06   3.6578915E+06   2.0964661E+06   2.0999115E+06
   59.7125   2.5699912E+06   1.0151256E+06   1.0219694E+06   3.6578355E+06   2.0966636E+06   2.0998430E+06
   59.7250   2.5699542E+06   1.0153662E+06   1.0219569E+06   3.6577760E+06   2.0968636E+06   2.0997650E+06
   59.7375   2.5699050E+06   1.0156049E+06   1.0219299E+06   3.6577128E+06   2.0970660E+06   2.0996780E+06
   59.7500   2.5698438E+06   1.0158412E+06   1.0218885E+06   3.6576458E+06   2.0972702E+06   2.0995818E+06
   59.7625   2.5697708E+06   1.0160749E+06   1.0218325E+06   3.6575750E+06   2.0974762E+06   2.0994770E+06
   59.7750   2.5696852E+06   1.0163055E+06   1.0217619E+06   3.6575000E+06   2.0976838E+06   2.0993635E+06
   59.7875   2.5695880E+06   1.0165329E+06   1.0216768E+06   3.6574210E+06   2.0978925E+06   2.0992418E+06
   59.8000   2.5694785E+06   1.0167569E+06   1.0215771E+06   3.6573375E+06   2.0981020E+06   2.0991122E+06
   59.8125   2.5693572E+06   1.0169770E+06   1.0214629E+06   3.6572498E+06   2.0983118E+06   2.0989748E+06
   59.8250   2.5692240E+06   1.0171932E+06   1.0213344E+06   3.6571575E+06   2.0985220E+06   2.0988298E+06
   59.8375   2.5690790E+06   1.0174053E+06   1.0211916E+06   3.6570602E+06   2.0987320E+06   2.0986775E+06
   59.8500   2.5689225E+06   1.0176131E+06   1.0210348E+06   3.6569585E+06   2.0989418E+06   2.0985182E+06
   59.8625   2.5687548E+06   1.0178164E+06   1.0208641E+06   3.6568512E+06   2.0991502E+06   2.0983522E+06
   59.8750   2.5685762E+06   1.0180151E+06   1.0206798E+06   3.6567392E+06   2.0993580E+06   2.0981798E+06
   59.8875   2.5683868E+06   1.0182089E+06   1.0204820E+06   3.6566218E+06   2.0995638E+06   2.0980008E+06
   59.9000   2.5681870E+06   1.0183978E+06   1.0202711E+06   3.6564990E+06   2.0997678E+06   2.0978158E+06
   59.9125   2.5679775E+06   1.0185815E+06   1.0200474E+06   3.6563710E+06   2.0999695E+06   2.0976248E+06
   59.9250   2.5677582E+06   1.0187599E+06   1.0198111E+06   3.6562372E+06   2.1001685E+06   2.0974280E+06
   59.9375   2.5675302E+06   1.0189329E+06   1.0195627E+06   3.6560980E+06   2.1003642E+06   2.0972255E+06
   59.9500   2.5672935E+06   1.0191004E+06   1.0193025E+06   3.6559530E+06   2.1005565E+06   2.0970180E+06
   59.9625   2.5670488E+06   1.0192619E+06   1.0190309E+06   3.6558025E+06   2.1007448E+06   2.0968052E+06
   59.9750   2.5667968E+06   1.0194176E+06   1.0187484E+06   3.6556462E+06   2.1009285E+06   2.0965875E+06
   59.9875   2.5665378E+06   1.0195671E+06   1.0184554E+06   3.6554845E+06   2.1011075E+06   2.0963651E+06
   60.0000   2.5662725E+06   1.0197103E+06   1.0181523E+06   3.6553170E+06   2.1012812E+06   2.0961380E+06
   60.0125   2.5660015E+06   1.0198471E+06   1.0178398E+06   3.6551440E+06   2.1014495E+06   2.0959068E+06
   60.0250   2.5657252E+06   1.0199771E+06   1.0175182E+06   3.6549655E+06   2.1016118E+06   2.0956711E+06
   60.0375   2.5654442E+06   1.0201003E+06   1.0171882E+06   3.6547812E+06   2.1017675E+06   2.0954316E+06
   60.0500   2.5651595E+06   1.0202166E+06   1.0168504E+06   3.6545918E+06   2.1019170E+06   2.0951882E+06
   60.0625   2.5648712E+06   1.0203257E+06   1.0165052E+06   3.6543968E+06   2.1020595E+06   2.0949414E+06
   60.0750   2.5645798E+06   1.0204274E+06   1.0161534E+06   3.6541968E+06   2.1021952E+06   2.0946911E+06
   60.0875   2.5642860E+06   1.0205218E+06   1.0157956E+06   3.6539915E+06   2.1023235E+06   2.0944378E+06
   60.1000   2.5639902E+06   1.0206087E+06   1.0154322E+06   3.6537810E+06   2.1024445E+06   2.0941816E+06
   60.1125   2.5636930E+06   1.0206879E+06   1.0150642E+06   3.6535658E+06   2.1025580E+06   2.0939229E+06
   60.1250   2.5633945E+06   1.0207593E+06   1.0146921E+06   3.6533455E+06   2.1026642E+06   2.0936619E+06
   60.1375   2.5630955E+06   1.0208229E+06   1.0143166E+06   3.6531205E+06   2.1027628E+06   2.0933988E+06
   60.1500   2.5627960E+06   1.0208786E+06   1.0139383E+06   3.6528912E+06   2.1028538E+06   2.0931341E+06
   60.1625   2.5624965E+06   1.0209265E+06   1.0135579E+06   3.6526575E+06   2.1029370E+06   2.0928682E+06
   60.1750   2.5621975E+06   1.0209663E+06   1.0131762E+06   3.6524195E+06   2.1030130E+06   2.0926014E+06
   60.1875   2.5618988E+06   1.0209982E+06   1.0127939E+06   3.6521780E+06   2.1030815E+06   2.0923341E+06
   60.2000   2.5616010E+06   1.0210221E+06   1.0124114E+06   3.6519322E+06   2.1031428E+06   2.0920665E+06
   60.2125   2.5613042E+06   1.0210381E+06   1.0120296E+06   3.6516835E+06   2.1031968E+06   2.0917995E+06
   60.2250   2.5610090E+06   1.0210461E+06   1.0116491E+06   3.6514315E+06   2.1032440E+06   2.0915331E+06
   60.2375   2.5607150E+06   1.0210461E+06   1.0112704E+06   3.6511768E+06   2.1032840E+06   2.0912679E+06
   60.2500   2.5604228E+06   1.0210383E+06   1.0108943E+06   3.6509198E+06   2.1033175E+06   2.0910042E+06
   60.2625   2.5601322E+06   1.0210226E+06   1.0105213E+06   3.6506608E+06   2.1033445E+06   2.0907428E+06
   60.2750   2.5598440E+06   1.0209991E+06   1.0101521E+06   3.6504000E+06   2.1033650E+06   2.0904839E+06
   60.2875   2.5595578E+06   1.0209679E+06   1.0097871E+06   3.6501385E+06   2.1033795E+06   2.0902280E+06
   60.3000   2.5592740E+06   1.0209289E+06   1.0094269E+06   3.6498762E+06   2.1033878E+06   2.0899755E+06
   60.3125   2.5589928E+06   1.0208822E+06   1.0090721E+06   3.6496140E+06   2.1033902E+06   2.0897270E+06
   60.3250   2.5587142E+06   1.0208279E+06   1.0087232E+06   3.6493522E+06   2.1033870E+06   2.0894830E+06
   60.3375   2.5584388E+06   1.0207660E+06   1.0083809E+06   3.6490918E+06   2.1033780E+06   2.0892439E+06
   60.3500   2.5581662E+06   1.0206966E+06   1.0080453E+06   3.6488328E+06   2.1033632E+06   2.0890101E+06
   60.3625   2.5578970E+06   1.0206198E+06   1.0077172E+06   3.6485762E+06   2.1033438E+06   2.0887822E+06
   60.3750   2.5576312E+06   1.0205356E+06   1.0073969E+06   3.6483225E+06   2.1033182E+06   2.0885606E+06
   60.3875   2.5573692E+06   1.0204442E+06   1.0070850E+06   3.6480725E+06   2.1032878E+06   2.0883458E+06
   60.4000   2.5571112E+06   1.0203457E+06   1.0067817E+06   3.6478265E+06   2.1032520E+06   2.0881380E+06
   60.4125   2.5568572E+06   1.0202402E+06   1.0064876E+06   3.6475852E+06   2.1032110E+06   2.0879379E+06
   60.4250   2.5566075E+06   1.0201279E+06   1.0062029E+06   3.6473495E+06   2.1031652E+06   2.0877458E+06
   60.4375   2.5563625E+06   1.0200090E+06   1.0059282E+06   3.6471195E+06   2.1031142E+06   2.0875619E+06
   60.4500   2.5561222E+06   1.0198838E+06   1.0056637E+06   3.6468960E+06   2.1030585E+06   2.0873868E+06
   60.4625   2.5558872E+06   1.0197522E+06   1.0054098E+06   3.6466795E+06   2.1029980E+06   2.0872205E+06
   60.4750   2.5556572E+06   1.0196149E+06   1.0051669E+06   3.6464705E+06   2.1029328E+06   2.0870639E+06
   60.4875   2.5554328E+06   1.0194721E+06   1.0049352E+06   3.6462690E+06   2.1028628E+06   2.0869166E+06
   60.5000   2.5552142E+06   1.0193239E+06   1.0047152E+06   3.6460762E+06   2.1027882E+06   2.0867795E+06
   60.5125   2.5550018E+06   1.0191709E+06   1.0045072E+06   3.6458918E+06   2.1027092E+06   2.0866524E+06
   60.5250   2.5547955E+06   1.0190132E+06   1.0043114E+06   3.6457162E+06   2.1026262E+06   2.0865358E+06
   60.5375   2.5545958E+06   1.0188514E+06   1.0041281E+06   3.6455500E+06   2.1025388E+06   2.0864299E+06
   60.5500   2.5544028E+06   1.0186858E+06   1.0039577E+06   3.6453928E+06   2.1024472E+06   2.0863348E+06
   60.5625   2.5542168E+06   1.0185169E+06   1.0038004E+06   3.6452452E+06   2.1023518E+06   2.0862508E+06
   60.5750   2.5540380E+06   1.0183449E+06   1.0036566E+06   3.6451072E+06   2.1022522E+06   2.0861779E+06
   60.5875   2.5538670E+06   1.0181704E+06   1.0035265E+06   3.6449790E+06   2.1021492E+06   2.0861165E+06
   60.6000   2.5537038E+06   1.0179938E+06   1.0034104E+06   3.6448602E+06   2.1020425E+06   2.0860664E+06
   60.6125   2.5535488E+06   1.0178154E+06   1.0033084E+06   3.6447515E+06   2.1019322E+06   2.0860280E+06
   60.6250   2.5534020E+06   1.0176358E+06   1.0032209E+06   3.6446520E+06   2.1018190E+06   2.0860011E+06
   60.6375   2.5532638E+06   1.0174553E+06   1.0031480E+06   3.6445620E+06   2.1017022E+06   2.0859860E+06
   60.6500   2.5531348E+06   1.0172743E+06   1.0030899E+06   3.6444815E+06   2.1015830E+06   2.0859822E+06
   60.6625   2.5530148E+06   1.0170932E+06   1.0030468E+06   3.6444100E+06   2.1014608E+06   2.0859902E+06
   60.6750   2.5529045E+06   1.0169124E+06   1.0030188E+06   3.6443478E+06   2.1013360E+06   2.0860099E+06
   60.6875   2.5528040E+06   1.0167322E+06   1.0030061E+06   3.6442942E+06   2.1012088E+06   2.0860408E+06
   60.7000   2.5527135E+06   1.0165529E+06   1.0030086E+06   3.6442492E+06   2.1010792E+06   2.0860830E+06
   60.7125   2.5526332E+06   1.0163749E+06   1.0030266E+06   3.6442130E+06   2.1009478E+06   2.0861365E+06
   60.7250   2.5525640E+06   1.0161985E+06   1.0030599E+06   3.6441848E+06   2.1008142E+06   2.0862009E+06
