
Predictions were generated on 20-Sep-2023 at 07:59:10 using OpenFAST, compiled as a 64-bit application using single precision at commit v3.5.0
 linked with  NWTC Subroutine Library; ElastoDyn; HydroDyn; MoorDyn (v2.0.0, 2022-12-08)

Description from the FAST input file: Generated with AeroElasticSE FAST driver

Time	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	TwrBsMxt	TwrBsMyt	TwrBsMzt	TwrBsFxt	TwrBsFyt	TwrBsFzt	TTDspFA	TTDspSS	FAIRTEN1	FAIRTEN2	FAIRTEN3
(s)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(m)	(m)	(N)	(N)	(N)
  175.6500	 3.191E+00	-1.987E+00	 1.949E-02	-4.291E-01	-1.861E-01	 2.064E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  175.7000	 3.191E+00	-1.987E+00	 1.950E-02	-4.291E-01	-1.861E-01	 2.064E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  175.7500	 3.191E+00	-1.987E+00	 1.950E-02	-4.291E-01	-1.861E-01	 2.065E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  175.8000	 3.191E+00	-1.987E+00	 1.950E-02	-4.291E-01	-1.861E-01	 2.065E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  175.8500	 3.191E+00	-1.987E+00	 1.950E-02	-4.291E-01	-1.861E-01	 2.065E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  175.9000	 3.191E+00	-1.987E+00	 1.950E-02	-4.291E-01	-1.861E-01	 2.065E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  175.9500	 3.191E+00	-1.987E+00	 1.950E-02	-4.291E-01	-1.861E-01	 2.065E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.0000	 3.191E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.861E-01	 2.065E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.0500	 3.191E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.861E-01	 2.065E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.1000	 3.191E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.861E-01	 2.066E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.1500	 3.191E+00	-1.987E+00	 1.951E-02	-4.291E-01	-1.861E-01	 2.066E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.2000	 3.191E+00	-1.988E+00	 1.951E-02	-4.291E-01	-1.861E-01	 2.066E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.2500	 3.191E+00	-1.988E+00	 1.951E-02	-4.291E-01	-1.861E-01	 2.066E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.3000	 3.191E+00	-1.988E+00	 1.951E-02	-4.291E-01	-1.861E-01	 2.066E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.3500	 3.191E+00	-1.988E+00	 1.952E-02	-4.291E-01	-1.861E-01	 2.066E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.4000	 3.191E+00	-1.988E+00	 1.952E-02	-4.291E-01	-1.861E-01	 2.066E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.4500	 3.191E+00	-1.988E+00	 1.952E-02	-4.291E-01	-1.861E-01	 2.066E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.5000	 3.191E+00	-1.988E+00	 1.952E-02	-4.291E-01	-1.861E-01	 2.067E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.5500	 3.191E+00	-1.988E+00	 1.952E-02	-4.291E-01	-1.861E-01	 2.067E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.6000	 3.191E+00	-1.988E+00	 1.952E-02	-4.291E-01	-1.861E-01	 2.067E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.6500	 3.191E+00	-1.988E+00	 1.952E-02	-4.291E-01	-1.861E-01	 2.067E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.7000	 3.191E+00	-1.988E+00	 1.952E-02	-4.291E-01	-1.861E-01	 2.067E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.7500	 3.191E+00	-1.988E+00	 1.953E-02	-4.291E-01	-1.861E-01	 2.067E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.8000	 3.191E+00	-1.988E+00	 1.953E-02	-4.291E-01	-1.861E-01	 2.067E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.8500	 3.191E+00	-1.988E+00	 1.953E-02	-4.291E-01	-1.861E-01	 2.067E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.359E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.9000	 3.191E+00	-1.988E+00	 1.953E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  176.9500	 3.191E+00	-1.988E+00	 1.953E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.0000	 3.191E+00	-1.988E+00	 1.953E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.0500	 3.191E+00	-1.988E+00	 1.953E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.1000	 3.191E+00	-1.988E+00	 1.953E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.1500	 3.191E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.2000	 3.191E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.2500	 3.191E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.3000	 3.191E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.3500	 3.191E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.068E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.4000	 3.191E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.4500	 3.191E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.5000	 3.192E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.5500	 3.192E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.6000	 3.192E+00	-1.988E+00	 1.954E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.6500	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.7000	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.7500	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.8000	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.8500	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.9000	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.069E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  177.9500	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.0000	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.0500	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.1000	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.1500	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.2000	 3.192E+00	-1.988E+00	 1.955E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.2500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.3000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.3500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.4000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.4500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.5000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.5500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.6000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.6500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.7000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.7500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.070E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.8000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.8500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.9000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  178.9500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.0000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.0500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.1000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.1500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.2000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.2500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.3000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.3500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.4000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.4500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.5000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.5500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.6000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.6500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.7000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.7500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.8000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.8500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.9000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  179.9500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  180.0000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  180.0500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  180.1000	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  180.1500	 3.192E+00	-1.988E+00	 1.956E-02	-4.291E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  180.2000	 3.192E+00	-1.988E+00	 1.956E-02	-4.290E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  180.2500	 3.192E+00	-1.988E+00	 1.956E-02	-4.290E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  180.3000	 3.192E+00	-1.988E+00	 1.956E-02	-4.290E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
  180.3500	 3.192E+00	-1.988E+00	 1.956E-02	-4.290E-01	-1.861E-01	 2.071E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.331E+06	 3.084E+06	 3.176E+06
