
These predictions were generated by MoorDyn (v2.0.02022-12-08) on 20-Sep-2023 at 07:59:09.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3
       (s)             (N)             (N)             (N)
    3.9900   3.3318678E+06   3.0836505E+06   3.1757255E+06
    4.0000   3.3318678E+06   3.0836505E+06   3.1757255E+06
    4.0100   3.3318678E+06   3.0836505E+06   3.1757255E+06
    4.0200   3.3318675E+06   3.0836508E+06   3.1757255E+06
    4.0300   3.3318675E+06   3.0836508E+06   3.1757255E+06
    4.0400   3.3318675E+06   3.0836508E+06   3.1757255E+06
    4.0500   3.3318675E+06   3.0836508E+06   3.1757255E+06
    4.0600   3.3318672E+06   3.0836510E+06   3.1757255E+06
    4.0700   3.3318672E+06   3.0836510E+06   3.1757255E+06
    4.0800   3.3318672E+06   3.0836510E+06   3.1757255E+06
    4.0900   3.3318672E+06   3.0836510E+06   3.1757255E+06
    4.1000   3.3318672E+06   3.0836512E+06   3.1757255E+06
    4.1100   3.3318670E+06   3.0836512E+06   3.1757255E+06
    4.1200   3.3318670E+06   3.0836512E+06   3.1757255E+06
    4.1300   3.3318670E+06   3.0836515E+06   3.1757255E+06
    4.1400   3.3318670E+06   3.0836515E+06   3.1757255E+06
    4.1500   3.3318670E+06   3.0836515E+06   3.1757255E+06
    4.1600   3.3318668E+06   3.0836518E+06   3.1757255E+06
    4.1700   3.3318668E+06   3.0836518E+06   3.1757255E+06
    4.1800   3.3318668E+06   3.0836518E+06   3.1757255E+06
    4.1900   3.3318668E+06   3.0836518E+06   3.1757255E+06
    4.2000   3.3318665E+06   3.0836520E+06   3.1757255E+06
    4.2100   3.3318665E+06   3.0836520E+06   3.1757255E+06
    4.2200   3.3318665E+06   3.0836520E+06   3.1757255E+06
    4.2300   3.3318665E+06   3.0836520E+06   3.1757255E+06
    4.2400   3.3318662E+06   3.0836522E+06   3.1757258E+06
    4.2500   3.3318662E+06   3.0836522E+06   3.1757258E+06
    4.2600   3.3318662E+06   3.0836522E+06   3.1757258E+06
    4.2700   3.3318660E+06   3.0836522E+06   3.1757258E+06
    4.2800   3.3318660E+06   3.0836525E+06   3.1757258E+06
    4.2900   3.3318658E+06   3.0836525E+06   3.1757260E+06
    4.3000   3.3318658E+06   3.0836525E+06   3.1757260E+06
    4.3100   3.3318658E+06   3.0836525E+06   3.1757260E+06
    4.3200   3.3318655E+06   3.0836525E+06   3.1757260E+06
    4.3300   3.3318655E+06   3.0836528E+06   3.1757260E+06
    4.3400   3.3318655E+06   3.0836528E+06   3.1757262E+06
    4.3500   3.3318652E+06   3.0836528E+06   3.1757262E+06
    4.3600   3.3318652E+06   3.0836528E+06   3.1757262E+06
    4.3700   3.3318650E+06   3.0836528E+06   3.1757262E+06
    4.3800   3.3318650E+06   3.0836530E+06   3.1757265E+06
    4.3900   3.3318650E+06   3.0836530E+06   3.1757265E+06
    4.4000   3.3318648E+06   3.0836530E+06   3.1757265E+06
    4.4100   3.3318648E+06   3.0836530E+06   3.1757265E+06
    4.4200   3.3318645E+06   3.0836530E+06   3.1757265E+06
    4.4300   3.3318645E+06   3.0836532E+06   3.1757268E+06
    4.4400   3.3318645E+06   3.0836532E+06   3.1757268E+06
    4.4500   3.3318642E+06   3.0836532E+06   3.1757268E+06
    4.4600   3.3318642E+06   3.0836532E+06   3.1757270E+06
    4.4700   3.3318640E+06   3.0836532E+06   3.1757270E+06
    4.4800   3.3318640E+06   3.0836532E+06   3.1757270E+06
    4.4900   3.3318638E+06   3.0836535E+06   3.1757272E+06
    4.5000   3.3318638E+06   3.0836535E+06   3.1757272E+06
    4.5100   3.3318635E+06   3.0836535E+06   3.1757275E+06
    4.5200   3.3318635E+06   3.0836535E+06   3.1757275E+06
    4.5300   3.3318632E+06   3.0836535E+06   3.1757278E+06
    4.5400   3.3318632E+06   3.0836535E+06   3.1757278E+06
    4.5500   3.3318630E+06   3.0836535E+06   3.1757280E+06
    4.5600   3.3318628E+06   3.0836535E+06   3.1757280E+06
    4.5700   3.3318628E+06   3.0836535E+06   3.1757282E+06
    4.5800   3.3318625E+06   3.0836535E+06   3.1757282E+06
    4.5900   3.3318625E+06   3.0836535E+06   3.1757285E+06
    4.6000   3.3318622E+06   3.0836538E+06   3.1757285E+06
    4.6100   3.3318620E+06   3.0836538E+06   3.1757288E+06
    4.6200   3.3318620E+06   3.0836538E+06   3.1757288E+06
    4.6300   3.3318618E+06   3.0836538E+06   3.1757290E+06
    4.6400   3.3318618E+06   3.0836538E+06   3.1757290E+06
    4.6500   3.3318615E+06   3.0836538E+06   3.1757292E+06
    4.6600   3.3318612E+06   3.0836538E+06   3.1757292E+06
    4.6700   3.3318612E+06   3.0836538E+06   3.1757295E+06
    4.6800   3.3318610E+06   3.0836538E+06   3.1757295E+06
    4.6900   3.3318610E+06   3.0836538E+06   3.1757298E+06
    4.7000   3.3318608E+06   3.0836538E+06   3.1757300E+06
    4.7100   3.3318605E+06   3.0836538E+06   3.1757300E+06
    4.7200   3.3318605E+06   3.0836538E+06   3.1757302E+06
    4.7300   3.3318602E+06   3.0836538E+06   3.1757305E+06
    4.7400   3.3318600E+06   3.0836538E+06   3.1757305E+06
    4.7500   3.3318600E+06   3.0836538E+06   3.1757308E+06
    4.7600   3.3318598E+06   3.0836538E+06   3.1757310E+06
    4.7700   3.3318595E+06   3.0836538E+06   3.1757310E+06
    4.7800   3.3318592E+06   3.0836538E+06   3.1757312E+06
    4.7900   3.3318592E+06   3.0836538E+06   3.1757315E+06
    4.8000   3.3318590E+06   3.0836538E+06   3.1757318E+06
    4.8100   3.3318588E+06   3.0836538E+06   3.1757318E+06
    4.8200   3.3318585E+06   3.0836538E+06   3.1757320E+06
    4.8300   3.3318585E+06   3.0836538E+06   3.1757322E+06
    4.8400   3.3318582E+06   3.0836538E+06   3.1757325E+06
    4.8500   3.3318580E+06   3.0836538E+06   3.1757325E+06
    4.8600   3.3318578E+06   3.0836538E+06   3.1757328E+06
    4.8700   3.3318578E+06   3.0836538E+06   3.1757330E+06
    4.8800   3.3318575E+06   3.0836538E+06   3.1757332E+06
    4.8900   3.3318572E+06   3.0836538E+06   3.1757332E+06
    4.9000   3.3318570E+06   3.0836538E+06   3.1757335E+06
    4.9100   3.3318568E+06   3.0836538E+06   3.1757338E+06
    4.9200   3.3318568E+06   3.0836538E+06   3.1757340E+06
    4.9300   3.3318565E+06   3.0836538E+06   3.1757340E+06
    4.9400   3.3318562E+06   3.0836538E+06   3.1757342E+06
    4.9500   3.3318560E+06   3.0836538E+06   3.1757345E+06
    4.9600   3.3318560E+06   3.0836538E+06   3.1757348E+06
    4.9700   3.3318558E+06   3.0836538E+06   3.1757350E+06
    4.9800   3.3318555E+06   3.0836538E+06   3.1757350E+06
    4.9900   3.3318552E+06   3.0836538E+06   3.1757352E+06
    5.0000   3.3318550E+06   3.0836538E+06   3.1757355E+06
    5.0100   3.3318548E+06   3.0836538E+06   3.1757358E+06
    5.0200   3.3318548E+06   3.0836538E+06   3.1757360E+06
    5.0300   3.3318545E+06   3.0836538E+06   3.1757362E+06
    5.0400   3.3318542E+06   3.0836538E+06   3.1757365E+06
    5.0500   3.3318540E+06   3.0836538E+06   3.1757365E+06
    5.0600   3.3318538E+06   3.0836538E+06   3.1757368E+06
    5.0700   3.3318535E+06   3.0836538E+06   3.1757370E+06
    5.0800   3.3318535E+06   3.0836535E+06   3.1757372E+06
    5.0900   3.3318532E+06   3.0836535E+06   3.1757375E+06
    5.1000   3.3318530E+06   3.0836535E+06   3.1757378E+06
    5.1100   3.3318528E+06   3.0836535E+06   3.1757380E+06
    5.1200   3.3318525E+06   3.0836535E+06   3.1757380E+06
    5.1300   3.3318522E+06   3.0836535E+06   3.1757382E+06
    5.1400   3.3318522E+06   3.0836535E+06   3.1757385E+06
    5.1500   3.3318520E+06   3.0836535E+06   3.1757388E+06
    5.1600   3.3318518E+06   3.0836535E+06   3.1757390E+06
    5.1700   3.3318515E+06   3.0836535E+06   3.1757392E+06
    5.1800   3.3318512E+06   3.0836535E+06   3.1757392E+06
    5.1900   3.3318510E+06   3.0836535E+06   3.1757395E+06
    5.2000   3.3318510E+06   3.0836535E+06   3.1757398E+06
    5.2100   3.3318508E+06   3.0836535E+06   3.1757400E+06
    5.2200   3.3318505E+06   3.0836535E+06   3.1757402E+06
    5.2300   3.3318502E+06   3.0836535E+06   3.1757402E+06
    5.2400   3.3318500E+06   3.0836535E+06   3.1757405E+06
    5.2500   3.3318500E+06   3.0836535E+06   3.1757408E+06
    5.2600   3.3318498E+06   3.0836535E+06   3.1757410E+06
    5.2700   3.3318495E+06   3.0836535E+06   3.1757412E+06
    5.2800   3.3318492E+06   3.0836535E+06   3.1757415E+06
    5.2900   3.3318490E+06   3.0836535E+06   3.1757415E+06
    5.3000   3.3318488E+06   3.0836535E+06   3.1757418E+06
    5.3100   3.3318488E+06   3.0836535E+06   3.1757420E+06
    5.3200   3.3318485E+06   3.0836535E+06   3.1757422E+06
    5.3300   3.3318482E+06   3.0836535E+06   3.1757425E+06
    5.3400   3.3318480E+06   3.0836535E+06   3.1757425E+06
    5.3500   3.3318478E+06   3.0836535E+06   3.1757428E+06
    5.3600   3.3318478E+06   3.0836535E+06   3.1757430E+06
    5.3700   3.3318475E+06   3.0836535E+06   3.1757432E+06
    5.3800   3.3318472E+06   3.0836535E+06   3.1757432E+06
    5.3900   3.3318470E+06   3.0836535E+06   3.1757435E+06
    5.4000   3.3318470E+06   3.0836535E+06   3.1757438E+06
    5.4100   3.3318468E+06   3.0836535E+06   3.1757438E+06
    5.4200   3.3318465E+06   3.0836535E+06   3.1757440E+06
    5.4300   3.3318462E+06   3.0836535E+06   3.1757442E+06
    5.4400   3.3318462E+06   3.0836535E+06   3.1757445E+06
    5.4500   3.3318460E+06   3.0836535E+06   3.1757445E+06
    5.4600   3.3318458E+06   3.0836535E+06   3.1757448E+06
    5.4700   3.3318455E+06   3.0836535E+06   3.1757450E+06
    5.4800   3.3318455E+06   3.0836535E+06   3.1757450E+06
    5.4900   3.3318452E+06   3.0836538E+06   3.1757452E+06
    5.5000   3.3318450E+06   3.0836538E+06   3.1757455E+06
    5.5100   3.3318450E+06   3.0836538E+06   3.1757455E+06
    5.5200   3.3318448E+06   3.0836538E+06   3.1757458E+06
    5.5300   3.3318445E+06   3.0836538E+06   3.1757458E+06
    5.5400   3.3318442E+06   3.0836538E+06   3.1757460E+06
    5.5500   3.3318442E+06   3.0836538E+06   3.1757462E+06
    5.5600   3.3318440E+06   3.0836538E+06   3.1757462E+06
    5.5700   3.3318438E+06   3.0836538E+06   3.1757465E+06
    5.5800   3.3318438E+06   3.0836538E+06   3.1757465E+06
    5.5900   3.3318435E+06   3.0836540E+06   3.1757468E+06
    5.6000   3.3318432E+06   3.0836540E+06   3.1757470E+06
    5.6100   3.3318432E+06   3.0836540E+06   3.1757470E+06
    5.6200   3.3318430E+06   3.0836540E+06   3.1757472E+06
    5.6300   3.3318428E+06   3.0836540E+06   3.1757472E+06
    5.6400   3.3318428E+06   3.0836540E+06   3.1757475E+06
    5.6500   3.3318425E+06   3.0836540E+06   3.1757475E+06
    5.6600   3.3318425E+06   3.0836542E+06   3.1757478E+06
    5.6700   3.3318422E+06   3.0836542E+06   3.1757478E+06
    5.6800   3.3318420E+06   3.0836542E+06   3.1757480E+06
    5.6900   3.3318420E+06   3.0836542E+06   3.1757480E+06
    5.7000   3.3318418E+06   3.0836542E+06   3.1757482E+06
    5.7100   3.3318418E+06   3.0836542E+06   3.1757482E+06
    5.7200   3.3318415E+06   3.0836545E+06   3.1757482E+06
    5.7300   3.3318412E+06   3.0836545E+06   3.1757485E+06
    5.7400   3.3318412E+06   3.0836545E+06   3.1757485E+06
    5.7500   3.3318410E+06   3.0836545E+06   3.1757488E+06
    5.7600   3.3318410E+06   3.0836545E+06   3.1757488E+06
    5.7700   3.3318408E+06   3.0836548E+06   3.1757488E+06
    5.7800   3.3318408E+06   3.0836548E+06   3.1757490E+06
    5.7900   3.3318405E+06   3.0836548E+06   3.1757490E+06
    5.8000   3.3318405E+06   3.0836548E+06   3.1757492E+06
    5.8100   3.3318402E+06   3.0836548E+06   3.1757492E+06
    5.8200   3.3318400E+06   3.0836550E+06   3.1757492E+06
    5.8300   3.3318400E+06   3.0836550E+06   3.1757495E+06
    5.8400   3.3318398E+06   3.0836550E+06   3.1757495E+06
    5.8500   3.3318398E+06   3.0836550E+06   3.1757495E+06
    5.8600   3.3318395E+06   3.0836552E+06   3.1757498E+06
    5.8700   3.3318395E+06   3.0836552E+06   3.1757498E+06
    5.8800   3.3318392E+06   3.0836552E+06   3.1757498E+06
    5.8900   3.3318392E+06   3.0836552E+06   3.1757500E+06
    5.9000   3.3318390E+06   3.0836555E+06   3.1757500E+06
    5.9100   3.3318390E+06   3.0836555E+06   3.1757500E+06
    5.9200   3.3318388E+06   3.0836555E+06   3.1757500E+06
    5.9300   3.3318388E+06   3.0836558E+06   3.1757502E+06
    5.9400   3.3318385E+06   3.0836558E+06   3.1757502E+06
    5.9500   3.3318385E+06   3.0836558E+06   3.1757502E+06
    5.9600   3.3318385E+06   3.0836558E+06   3.1757502E+06
    5.9700   3.3318382E+06   3.0836560E+06   3.1757505E+06
    5.9800   3.3318382E+06   3.0836560E+06   3.1757505E+06
    5.9900   3.3318380E+06   3.0836560E+06   3.1757505E+06
    6.0000   3.3318380E+06   3.0836562E+06   3.1757505E+06
    6.0100   3.3318378E+06   3.0836562E+06   3.1757508E+06
    6.0200   3.3318378E+06   3.0836562E+06   3.1757508E+06
    6.0300   3.3318375E+06   3.0836565E+06   3.1757508E+06
    6.0400   3.3318375E+06   3.0836565E+06   3.1757508E+06
    6.0500   3.3318372E+06   3.0836565E+06   3.1757508E+06
    6.0600   3.3318372E+06   3.0836568E+06   3.1757510E+06
    6.0700   3.3318372E+06   3.0836568E+06   3.1757510E+06
    6.0800   3.3318370E+06   3.0836568E+06   3.1757510E+06
    6.0900   3.3318370E+06   3.0836568E+06   3.1757510E+06
    6.1000   3.3318368E+06   3.0836570E+06   3.1757512E+06
    6.1100   3.3318368E+06   3.0836570E+06   3.1757512E+06
    6.1200   3.3318365E+06   3.0836570E+06   3.1757512E+06
    6.1300   3.3318365E+06   3.0836572E+06   3.1757512E+06
    6.1400   3.3318362E+06   3.0836572E+06   3.1757512E+06
    6.1500   3.3318362E+06   3.0836572E+06   3.1757512E+06
    6.1600   3.3318362E+06   3.0836575E+06   3.1757515E+06
    6.1700   3.3318360E+06   3.0836575E+06   3.1757515E+06
    6.1800   3.3318360E+06   3.0836575E+06   3.1757515E+06
    6.1900   3.3318358E+06   3.0836578E+06   3.1757515E+06
    6.2000   3.3318358E+06   3.0836578E+06   3.1757515E+06
    6.2100   3.3318355E+06   3.0836578E+06   3.1757518E+06
    6.2200   3.3318355E+06   3.0836580E+06   3.1757518E+06
    6.2300   3.3318355E+06   3.0836580E+06   3.1757518E+06
    6.2400   3.3318352E+06   3.0836582E+06   3.1757518E+06
    6.2500   3.3318352E+06   3.0836582E+06   3.1757518E+06
    6.2600   3.3318350E+06   3.0836582E+06   3.1757520E+06
    6.2700   3.3318350E+06   3.0836585E+06   3.1757520E+06
    6.2800   3.3318348E+06   3.0836585E+06   3.1757520E+06
    6.2900   3.3318348E+06   3.0836585E+06   3.1757520E+06
    6.3000   3.3318345E+06   3.0836588E+06   3.1757520E+06
    6.3100   3.3318345E+06   3.0836588E+06   3.1757522E+06
    6.3200   3.3318342E+06   3.0836588E+06   3.1757522E+06
    6.3300   3.3318342E+06   3.0836590E+06   3.1757522E+06
    6.3400   3.3318340E+06   3.0836590E+06   3.1757522E+06
    6.3500   3.3318340E+06   3.0836590E+06   3.1757522E+06
    6.3600   3.3318340E+06   3.0836590E+06   3.1757525E+06
    6.3700   3.3318338E+06   3.0836592E+06   3.1757525E+06
    6.3800   3.3318338E+06   3.0836592E+06   3.1757525E+06
    6.3900   3.3318335E+06   3.0836592E+06   3.1757525E+06
    6.4000   3.3318335E+06   3.0836595E+06   3.1757528E+06
    6.4100   3.3318332E+06   3.0836595E+06   3.1757528E+06
    6.4200   3.3318332E+06   3.0836595E+06   3.1757528E+06
    6.4300   3.3318330E+06   3.0836598E+06   3.1757528E+06
    6.4400   3.3318330E+06   3.0836598E+06   3.1757530E+06
    6.4500   3.3318328E+06   3.0836598E+06   3.1757530E+06
    6.4600   3.3318328E+06   3.0836600E+06   3.1757530E+06
    6.4700   3.3318325E+06   3.0836600E+06   3.1757532E+06
    6.4800   3.3318322E+06   3.0836600E+06   3.1757532E+06
    6.4900   3.3318322E+06   3.0836602E+06   3.1757532E+06
    6.5000   3.3318320E+06   3.0836602E+06   3.1757535E+06
    6.5100   3.3318320E+06   3.0836602E+06   3.1757535E+06
    6.5200   3.3318318E+06   3.0836602E+06   3.1757535E+06
    6.5300   3.3318318E+06   3.0836605E+06   3.1757538E+06
    6.5400   3.3318315E+06   3.0836605E+06   3.1757538E+06
    6.5500   3.3318315E+06   3.0836605E+06   3.1757538E+06
    6.5600   3.3318312E+06   3.0836605E+06   3.1757540E+06
    6.5700   3.3318310E+06   3.0836608E+06   3.1757540E+06
    6.5800   3.3318310E+06   3.0836608E+06   3.1757540E+06
    6.5900   3.3318308E+06   3.0836608E+06   3.1757542E+06
    6.6000   3.3318308E+06   3.0836610E+06   3.1757542E+06
    6.6100   3.3318305E+06   3.0836610E+06   3.1757545E+06
    6.6200   3.3318302E+06   3.0836610E+06   3.1757545E+06
    6.6300   3.3318302E+06   3.0836610E+06   3.1757545E+06
    6.6400   3.3318300E+06   3.0836612E+06   3.1757548E+06
    6.6500   3.3318298E+06   3.0836612E+06   3.1757548E+06
    6.6600   3.3318298E+06   3.0836612E+06   3.1757550E+06
    6.6700   3.3318295E+06   3.0836612E+06   3.1757550E+06
    6.6800   3.3318292E+06   3.0836612E+06   3.1757552E+06
    6.6900   3.3318292E+06   3.0836615E+06   3.1757552E+06
    6.7000   3.3318290E+06   3.0836615E+06   3.1757555E+06
    6.7100   3.3318288E+06   3.0836615E+06   3.1757555E+06
    6.7200   3.3318288E+06   3.0836615E+06   3.1757558E+06
    6.7300   3.3318285E+06   3.0836618E+06   3.1757558E+06
    6.7400   3.3318282E+06   3.0836618E+06   3.1757560E+06
    6.7500   3.3318282E+06   3.0836618E+06   3.1757560E+06
    6.7600   3.3318280E+06   3.0836618E+06   3.1757562E+06
    6.7700   3.3318278E+06   3.0836618E+06   3.1757565E+06
    6.7800   3.3318275E+06   3.0836618E+06   3.1757565E+06
    6.7900   3.3318275E+06   3.0836620E+06   3.1757568E+06
    6.8000   3.3318272E+06   3.0836620E+06   3.1757568E+06
    6.8100   3.3318270E+06   3.0836620E+06   3.1757570E+06
    6.8200   3.3318268E+06   3.0836620E+06   3.1757572E+06
    6.8300   3.3318268E+06   3.0836620E+06   3.1757572E+06
    6.8400   3.3318265E+06   3.0836620E+06   3.1757575E+06
    6.8500   3.3318262E+06   3.0836622E+06   3.1757578E+06
    6.8600   3.3318260E+06   3.0836622E+06   3.1757578E+06
    6.8700   3.3318258E+06   3.0836622E+06   3.1757580E+06
    6.8800   3.3318258E+06   3.0836622E+06   3.1757582E+06
    6.8900   3.3318255E+06   3.0836622E+06   3.1757582E+06
    6.9000   3.3318252E+06   3.0836622E+06   3.1757585E+06
    6.9100   3.3318250E+06   3.0836622E+06   3.1757588E+06
    6.9200   3.3318248E+06   3.0836625E+06   3.1757588E+06
    6.9300   3.3318245E+06   3.0836625E+06   3.1757590E+06
    6.9400   3.3318245E+06   3.0836625E+06   3.1757592E+06
    6.9500   3.3318242E+06   3.0836625E+06   3.1757595E+06
    6.9600   3.3318240E+06   3.0836625E+06   3.1757595E+06
    6.9700   3.3318238E+06   3.0836625E+06   3.1757598E+06
    6.9800   3.3318235E+06   3.0836625E+06   3.1757600E+06
    6.9900   3.3318232E+06   3.0836625E+06   3.1757602E+06
    7.0000   3.3318230E+06   3.0836625E+06   3.1757605E+06
    7.0100   3.3318230E+06   3.0836625E+06   3.1757605E+06
    7.0200   3.3318228E+06   3.0836628E+06   3.1757608E+06
    7.0300   3.3318225E+06   3.0836628E+06   3.1757610E+06
    7.0400   3.3318222E+06   3.0836628E+06   3.1757612E+06
    7.0500   3.3318220E+06   3.0836628E+06   3.1757615E+06
    7.0600   3.3318218E+06   3.0836628E+06   3.1757618E+06
    7.0700   3.3318215E+06   3.0836628E+06   3.1757618E+06
    7.0800   3.3318212E+06   3.0836628E+06   3.1757620E+06
    7.0900   3.3318210E+06   3.0836628E+06   3.1757622E+06
    7.1000   3.3318208E+06   3.0836628E+06   3.1757625E+06
    7.1100   3.3318205E+06   3.0836628E+06   3.1757628E+06
    7.1200   3.3318202E+06   3.0836628E+06   3.1757630E+06
    7.1300   3.3318200E+06   3.0836628E+06   3.1757632E+06
    7.1400   3.3318198E+06   3.0836628E+06   3.1757635E+06
    7.1500   3.3318195E+06   3.0836628E+06   3.1757638E+06
    7.1600   3.3318192E+06   3.0836628E+06   3.1757638E+06
    7.1700   3.3318190E+06   3.0836630E+06   3.1757640E+06
    7.1800   3.3318188E+06   3.0836630E+06   3.1757642E+06
    7.1900   3.3318188E+06   3.0836630E+06   3.1757645E+06
    7.2000   3.3318185E+06   3.0836630E+06   3.1757648E+06
    7.2100   3.3318182E+06   3.0836630E+06   3.1757650E+06
    7.2200   3.3318180E+06   3.0836630E+06   3.1757652E+06
    7.2300   3.3318178E+06   3.0836630E+06   3.1757655E+06
    7.2400   3.3318175E+06   3.0836630E+06   3.1757658E+06
    7.2500   3.3318172E+06   3.0836630E+06   3.1757660E+06
    7.2600   3.3318170E+06   3.0836630E+06   3.1757662E+06
    7.2700   3.3318168E+06   3.0836630E+06   3.1757665E+06
    7.2800   3.3318165E+06   3.0836630E+06   3.1757668E+06
    7.2900   3.3318162E+06   3.0836630E+06   3.1757670E+06
    7.3000   3.3318160E+06   3.0836630E+06   3.1757672E+06
    7.3100   3.3318158E+06   3.0836630E+06   3.1757672E+06
    7.3200   3.3318155E+06   3.0836630E+06   3.1757675E+06
    7.3300   3.3318152E+06   3.0836630E+06   3.1757678E+06
    7.3400   3.3318150E+06   3.0836630E+06   3.1757680E+06
    7.3500   3.3318148E+06   3.0836630E+06   3.1757682E+06
    7.3600   3.3318145E+06   3.0836630E+06   3.1757685E+06
    7.3700   3.3318142E+06   3.0836630E+06   3.1757688E+06
    7.3800   3.3318138E+06   3.0836630E+06   3.1757690E+06
    7.3900   3.3318135E+06   3.0836630E+06   3.1757692E+06
    7.4000   3.3318132E+06   3.0836630E+06   3.1757695E+06
    7.4100   3.3318130E+06   3.0836630E+06   3.1757698E+06
    7.4200   3.3318128E+06   3.0836632E+06   3.1757700E+06
    7.4300   3.3318125E+06   3.0836632E+06   3.1757702E+06
    7.4400   3.3318122E+06   3.0836632E+06   3.1757705E+06
    7.4500   3.3318120E+06   3.0836632E+06   3.1757708E+06
    7.4600   3.3318118E+06   3.0836632E+06   3.1757710E+06
    7.4700   3.3318115E+06   3.0836632E+06   3.1757712E+06
    7.4800   3.3318112E+06   3.0836632E+06   3.1757715E+06
    7.4900   3.3318110E+06   3.0836632E+06   3.1757718E+06
    7.5000   3.3318108E+06   3.0836632E+06   3.1757720E+06
    7.5100   3.3318105E+06   3.0836632E+06   3.1757720E+06
    7.5200   3.3318102E+06   3.0836632E+06   3.1757722E+06
    7.5300   3.3318100E+06   3.0836632E+06   3.1757725E+06
    7.5400   3.3318098E+06   3.0836632E+06   3.1757728E+06
    7.5500   3.3318095E+06   3.0836632E+06   3.1757730E+06
    7.5600   3.3318092E+06   3.0836632E+06   3.1757732E+06
    7.5700   3.3318092E+06   3.0836632E+06   3.1757735E+06
    7.5800   3.3318090E+06   3.0836632E+06   3.1757738E+06
    7.5900   3.3318088E+06   3.0836635E+06   3.1757740E+06
    7.6000   3.3318085E+06   3.0836635E+06   3.1757742E+06
